0.0000,-94.3290,53.3000,1
1.4648,-94.3290,53.3000,1
2.9297,-94.3290,53.3000,1
4.3945,-94.3290,53.3000,1
5.8594,-94.3290,53.3000,1
7.3242,-94.3290,53.3000,1
8.7891,-94.3290,53.3000,1
10.2540,-94.3290,53.3000,1
11.7190,-94.3290,53.3000,1
13.1840,-94.3290,53.3000,1
14.6480,-94.3290,53.3000,1
16.1130,-94.3290,53.3000,1
17.5780,-94.3290,53.3000,1
19.0430,-94.3290,53.3000,1
20.5080,-94.3290,53.3000,1
21.9730,-94.3290,53.3000,1
23.4380,-89.8533,51.2780,1
24.9020,-81.2495,43.5116,1
26.3670,-76.0913,34.1830,1
27.8320,-71.9733,-3.8910,1
29.2970,-70.7272,-38.8716,1
30.7620,-65.8605,23.7732,1
32.2270,-60.7807,-9.0127,1
33.6910,-56.6961,-36.2953,1
35.1560,-53.6043,-62.1864,1
36.6210,-49.8501,-68.3370,1
38.0860,-46.8419,-65.5047,1
39.5510,-43.8834,-70.8642,1
41.0160,-41.0536,-81.9280,1
42.4800,-37.8609,-99.7446,1
43.9450,-33.6813,-125.5677,1
45.4100,-29.9013,-142.7208,1
46.8750,-27.6259,-150.0115,1
48.3400,-24.6563,-156.7200,1
49.8050,-21.8613,-163.5850,1
51.2700,-19.6536,-172.2047,1
52.7340,-17.8355,177.8443,1
54.1990,-15.3581,165.3689,1
55.6640,-12.9539,151.5256,1
57.1290,-10.8921,140.1148,1
58.5940,-9.0332,129.4044,1
60.0590,-7.3258,118.3943,1
61.5230,-5.0856,103.3501,1
62.9880,-3.1323,87.4304,1
64.4530,-1.8086,74.8769,1
65.9180,-0.4901,61.7544,1
67.3830,0.7710,48.1424,1
68.8480,1.8697,34.1516,1
70.3130,2.8372,20.0296,1
71.7770,3.7499,6.2516,1
73.2420,4.6047,-7.1659,1
74.7070,5.3372,-20.2776,1
76.1720,5.8588,-31.1978,1
77.6370,6.3111,-41.5700,1
79.1020,6.6041,-51.9422,1
80.5660,6.8969,-62.1035,1
82.0310,7.1899,-71.9483,1
83.4960,7.4431,-81.7134,1
84.9610,7.6775,-91.4410,1
86.4260,7.7978,-100.7694,1
87.8910,7.9306,-109.8678,1
89.3550,8.1063,-118.3590,1
90.8200,8.1837,-126.5936,1
92.2850,8.1837,-134.6218,1
93.7500,8.1837,-142.6000,1
95.2150,8.1751,-150.3718,1
96.6800,8.1165,-156.9936,1
98.1450,8.0579,-162.7382,1
99.6090,7.9994,-167.3644,1
101.0700,7.9481,-171.4533,1
102.5400,7.8991,-175.3733,1
104.1300,7.8837,-179.8393,1
105.4700,7.8837,176.3193,1
106.9300,7.8527,172.1960,1
108.4000,7.8037,168.0800,1
109.8600,7.7551,164.5367,1
111.3300,7.7061,161.3517,1
112.7900,7.6311,158.2147,1
114.2600,7.5331,155.0787,1
115.7200,7.4837,152.2520,1
117.1900,7.4837,149.7040,1
118.6500,7.4837,147.6500,1
120.1200,7.4837,146.1800,1
121.5800,7.4837,144.7200,1
123.0500,7.4837,142.6900,1
124.5100,7.4837,140.4513,1
125.9800,7.5164,138.4260,1
127.4400,7.5651,136.5280,1
128.9100,7.6292,134.8218,1
130.3700,7.7022,133.2523,1
131.8400,7.7757,131.6720,1
133.3000,7.8162,129.8750,1
134.7700,7.8530,128.0375,1
136.2300,7.8895,126.2585,1
137.7000,7.9262,124.7150,1
139.1600,7.9627,123.1820,1
140.6300,7.9837,121.6700,1
142.0900,7.9837,120.2100,1
143.5500,7.9837,118.7500,1
145.0200,7.9833,117.2844,1
146.4800,7.9541,116.1456,1
147.9500,7.9247,114.9990,1
149.4100,7.8955,113.8602,1
150.8800,7.8837,112.8016,1
152.3400,7.8837,111.8088,1
153.8100,7.8837,110.8092,1
155.2700,7.8783,109.8110,1
156.7400,7.8489,108.7820,1
158.2000,7.8197,107.7600,1
159.6700,7.7903,106.7310,1
161.1300,7.7611,105.8220,1
162.6000,7.7317,104.9400,1
164.0600,7.7025,104.0640,1
165.5300,7.6731,103.3622,1
166.9900,7.6439,102.9826,1
168.4600,7.6145,102.6004,1
169.9200,7.5853,102.2208,1
171.3900,7.6115,101.6440,1
172.8500,7.6407,101.0600,1
174.3200,7.6701,100.4720,1
175.7800,7.6993,99.7788,1
177.2500,7.7287,98.9850,1
178.7100,7.7579,98.1966,1
180.1800,7.7873,97.3380,1
181.6400,7.8165,96.0240,1
183.1100,7.8459,94.7010,1
184.5700,7.8751,93.3870,1
186.0400,7.8421,92.1264,1
187.5000,7.7837,90.9000,1
188.9600,7.7253,89.6736,1
190.4300,7.6579,88.4388,1
191.8900,7.5703,87.2124,1
193.3600,7.4821,85.9776,1
194.8200,7.3945,84.7512,1
196.2900,7.2547,84.0840,1
197.7500,7.1087,83.5000,1
199.2200,6.9617,82.9120,1
200.6800,6.8271,82.5887,1
202.1500,6.7046,82.5642,1
203.6100,6.5829,82.5398,1
205.0800,6.4604,82.5153,1
206.5400,6.3657,82.4820,1
208.0100,6.3167,82.4330,1
209.4700,6.2681,82.3843,1
210.9400,6.2191,82.3353,1
212.4000,6.1637,82.2267,1
213.8700,6.0902,81.9572,1
215.3300,6.0172,81.6895,1
216.8000,5.9437,81.4200,1
218.2600,5.8751,81.1437,1
219.7300,5.8261,80.8252,1
221.1900,5.7774,80.5088,1
222.6600,5.7284,80.1903,1
224.1200,5.6777,79.8960,1
225.5900,5.6042,79.8470,1
227.0500,5.5312,79.7983,1
228.5200,5.4577,79.7493,1
229.9800,5.3847,79.7007,1
231.4500,5.3112,79.4100,1
232.9100,5.2382,79.1180,1
234.3800,5.1647,78.8240,1
235.8400,5.0917,78.5320,1
237.3000,4.9862,78.5325,1
238.7700,4.8760,78.5693,1
240.2300,4.7768,78.6115,1
241.7000,4.7327,78.6850,1
243.1600,4.6889,78.7580,1
244.6300,4.6448,78.8315,1
246.0900,4.6010,78.9045,1
247.5600,4.5569,78.9780,1
249.0200,4.5131,79.0510,1
250.4900,4.4715,79.1245,1
251.9500,4.4350,79.1975,1
253.4200,4.3982,79.2710,1
254.8800,4.3617,79.3440,1
256.3500,4.3250,79.4175,1
257.8100,4.2885,79.4905,1
259.2800,4.2837,79.4634,1
260.7400,4.2837,79.4217,1
262.2100,4.2837,79.3797,1
263.6700,4.2837,79.3380,1
265.1400,4.2817,79.2820,1
266.6000,4.2609,79.0943,1
268.0700,4.2399,78.9053,1
269.5300,4.2190,78.7176,1
271.6000,4.1894,78.4514,1
272.4600,4.1780,78.2850,1
273.9300,4.1596,77.9175,1
275.3900,4.1414,77.5525,1
276.8600,4.1230,77.1850,1
278.3200,4.1047,76.8200,1
279.7900,4.0864,76.4525,1
281.2500,4.0337,76.2125,1
282.7100,3.9753,75.9935,1
284.1800,3.9165,75.7730,1
285.6400,3.8581,75.5540,1
287.1100,3.7993,75.3335,1
288.5700,3.7409,75.1145,1
290.0400,3.6825,74.9016,1
291.5000,3.6387,74.9600,1
292.9700,3.5946,75.0188,1
294.4300,3.5508,75.0772,1
295.9000,3.5067,75.1360,1
297.3600,3.4629,75.1944,1
298.8300,3.4188,75.2532,1
300.2900,3.3837,75.3083,1
301.7600,3.3837,75.3503,1
303.2200,3.3837,75.3920,1
304.6900,3.3837,75.4340,1
306.1500,3.3837,75.4757,1
307.6200,3.3915,75.3760,1
309.0800,3.4097,75.0840,1
310.5500,3.4281,74.7900,1
312.0100,3.4464,74.4980,1
313.4800,3.4647,74.2040,1
314.9400,3.4830,73.9120,1
316.4100,3.4837,73.4347,1
317.8700,3.4837,72.9529,1
