0.0000,-20.9070,-77.1000,1
1.4648,-20.9070,-77.1000,1
2.9297,-20.9070,-77.1000,1
4.3945,-20.9070,-77.1000,1
5.8594,-20.9070,-77.1000,1
7.3242,-20.9070,-77.1000,1
8.7891,-20.9070,-77.1000,1
10.2540,-20.9070,-77.1000,1
11.7190,-20.9070,-77.1000,1
13.1840,-20.9070,-77.1000,1
14.6480,-20.9070,-77.1000,1
16.1130,-20.9070,-77.1000,1
17.5780,-20.9070,-77.1000,1
19.0430,-20.9070,-77.1000,1
20.5080,-20.9070,-77.1000,1
21.9730,-20.9070,-77.1000,1
23.4380,-18.5849,-95.4380,1
24.9020,-13.9834,-117.0396,1
26.3670,-11.6160,-135.7330,1
27.8320,-8.7799,-131.0340,1
29.2970,-7.1209,-126.0335,1
30.7620,-4.2062,-167.1520,1
32.2270,-2.2799,133.3096,1
33.6910,-1.2114,107.7473,1
35.1560,-0.2822,92.4216,1
36.6210,2.5108,63.4508,1
38.0860,4.4350,30.2637,1
39.5510,3.6803,10.5173,1
41.0160,0.2144,-3.7907,1
42.4800,-3.0639,-0.2831,1
43.9450,-1.5704,20.3862,1
45.4100,4.8406,26.5883,1
46.8750,9.6834,13.6500,1
48.3400,9.6431,-11.7800,1
49.8050,5.9630,-45.5000,1
51.2700,5.9010,-66.2560,1
52.7340,7.4738,-81.9513,1
54.1990,8.6723,-88.2970,1
55.6640,9.2810,-90.7520,1
57.1290,8.4334,-92.8371,1
58.5940,7.3663,-96.8918,1
60.0590,6.6992,-104.5227,1
61.5230,9.2916,-129.8665,1
62.9880,9.1938,-153.2088,1
64.4530,7.1589,-166.6223,1
65.9180,6.0258,-168.9378,1
67.3830,5.8038,-164.2680,1
68.8480,6.6094,-158.4080,1
70.3130,7.8747,-156.0931,1
71.7770,8.2600,-156.3267,1
73.2420,7.7236,-159.2253,1
74.7070,6.6981,-166.0376,1
76.1720,5.5086,-176.1666,1
77.6370,4.2834,172.4752,1
79.1020,3.1114,157.2392,1
80.5660,3.1176,158.4729,1
82.0310,4.9928,-174.1609,1
83.4960,5.8719,-161.3762,1
84.9610,6.2822,-155.4576,1
86.4260,5.9508,-174.5795,1
87.8910,5.5679,169.1327,1
89.3550,5.0994,162.5154,1
90.8200,4.0730,174.1632,1
92.2850,2.6080,-159.8184,1
93.7500,2.3430,-167.1000,1
95.2150,2.3877,-178.9310,1
96.6800,3.0322,176.0880,1
98.1450,2.9802,168.4496,1
99.6090,2.0433,157.4403,1
101.0700,0.6517,159.6717,1
102.5400,-0.9163,166.7767,1
104.1300,-0.3523,172.6913,1
105.4700,0.8984,177.0687,1
106.9300,1.8580,174.5530,1
108.4000,2.5930,167.8400,1
109.8600,1.8610,165.7593,1
111.3300,0.0970,166.8863,1
112.7900,-1.4180,168.0320,1
114.2600,-2.7410,169.2080,1
115.7200,-3.0230,174.1920,1
117.1900,-2.2390,-176.8410,1
118.6500,-1.9695,-175.6538,1
120.1200,-2.3370,175.8570,1
121.5800,-2.7020,167.4255,1
123.0500,-4.6270,172.5250,1
124.5100,-7.1576,-177.0117,1
125.9800,-7.7129,-169.4820,1
127.4400,-7.2750,-163.4960,1
128.9100,-7.5620,-164.3622,1
130.3700,-8.2919,-169.4357,1
131.8400,-9.0269,-174.5440,1
133.3000,-10.8620,-165.1550,1
134.7700,-12.8465,-153.9095,1
136.2300,-14.5357,-147.5992,1
137.7000,-14.7195,-167.4075,1
139.1600,-14.9019,172.9190,1
140.6300,-14.8936,157.7696,1
142.0900,-14.6307,148.8928,1
143.5500,-14.3680,140.0160,1
145.0200,-14.1102,131.2240,1
146.4800,-14.3438,132.9760,1
147.9500,-14.5789,134.7400,1
149.4100,-14.8126,136.4920,1
150.8800,-14.2206,139.5936,1
152.3400,-13.0817,143.5648,1
153.8100,-11.9352,147.5632,1
155.2700,-11.0340,150.7838,1
156.7400,-11.1810,150.6956,1
158.2000,-11.3270,150.6080,1
159.6700,-11.4740,150.5198,1
161.1300,-11.9364,157.0088,1
162.6000,-12.4950,165.4760,1
164.0600,-13.0498,173.8856,1
165.5300,-13.5342,-179.4386,1
166.9900,-13.8846,-175.9638,1
168.4600,-14.2373,-172.4652,1
169.9200,-14.5877,-168.9904,1
171.3900,-14.7460,-166.6872,1
