0.0000,-23.6692,-53.6000,1
1.4648,-23.6692,-53.6000,1
2.9297,-23.6692,-53.6000,1
4.3945,-23.6692,-53.6000,1
5.8594,-23.6692,-53.6000,1
7.3242,-23.6692,-53.6000,1
8.7891,-23.6692,-53.6000,1
10.2540,-23.6692,-53.6000,1
11.7190,-23.6692,-53.6000,1
13.1840,-23.6692,-53.6000,1
14.6480,-23.6692,-53.6000,1
16.1130,-23.6692,-53.6000,1
17.5780,-23.6692,-53.6000,1
19.0430,-23.6692,-53.6000,1
20.5080,-23.6692,-53.6000,1
21.9730,-23.6692,-53.6000,1
23.4380,-24.6802,-15.3980,1
24.9020,-23.7182,-2.8178,1
26.3670,-21.8022,-34.1300,1
27.8320,-19.8422,-14.4560,1
29.2970,-18.3831,-48.3192,1
30.7620,-16.0382,-119.0765,1
32.2270,-14.5787,-41.5287,1
33.6910,-12.1400,59.3233,1
35.1560,-9.9884,100.2144,1
36.6210,-7.3998,138.4206,1
38.0860,-5.4855,120.4890,1
39.5510,-3.6563,107.5522,1
41.0160,-2.1378,87.4047,1
42.4800,-0.7876,70.4154,1
43.9450,0.8381,54.7673,1
45.4100,2.1408,38.0117,1
46.8750,3.4501,20.1442,1
48.3400,4.4908,2.2800,1
49.8050,5.2408,-12.7250,1
51.2700,6.0082,-25.0140,1
52.7340,7.1180,-33.3168,1
54.1990,8.6897,-41.2545,1
55.6640,10.3500,-52.3672,1
57.1290,11.5211,-67.1238,1
58.5940,12.3981,-83.2013,1
60.0590,13.0387,-100.2637,1
61.5230,13.2308,-124.0852,1
62.9880,13.2308,-142.2512,1
64.4530,12.9402,-153.2975,1
65.9180,12.6472,-126.1421,1
67.3830,12.3734,-109.3309,1
68.8480,12.1536,174.0496,1
70.3130,11.8682,160.5197,1
71.7770,11.4977,151.4228,1
73.2420,11.0340,139.0017,1
74.7070,10.4480,122.6670,1
76.1720,9.8620,112.8837,1
77.6370,9.2541,105.0616,1
79.1020,8.4337,100.3736,1
80.5660,7.6818,95.4171,1
82.0310,7.0372,90.0259,1
83.4960,6.4723,84.9933,1
