0.0000,-33.6236,-91.0000,1
1.4648,-33.6236,-91.0000,1
2.9297,-33.6236,-91.0000,1
4.3945,-33.6236,-91.0000,1
5.8594,-33.6236,-91.0000,1
7.3242,-33.6236,-91.0000,1
8.7891,-33.6236,-91.0000,1
10.2540,-33.6236,-91.0000,1
11.7190,-33.6236,-91.0000,1
13.1840,-33.6236,-91.0000,1
14.6480,-33.6236,-91.0000,1
16.1130,-33.6236,-91.0000,1
17.5780,-33.6236,-91.0000,1
19.0430,-33.6236,-91.0000,1
20.5080,-33.6236,-91.0000,1
21.9730,-33.6236,-91.0000,1
23.4380,-34.3156,-95.2340,1
24.9020,-35.0040,-102.4826,1
26.3670,-34.8616,-108.7700,1
27.8320,-33.9496,-116.1040,1
29.2970,-32.9454,-120.2245,1
30.7620,-31.7848,-126.8588,1
32.2270,-30.8874,-134.7000,1
33.6910,-29.8708,-143.9000,1
35.1560,-28.6332,-150.3944,1
36.6210,-27.1663,-155.0584,1
38.0860,-25.1446,-164.2000,1
39.5510,-22.7179,-171.8590,1
41.0160,-19.7222,-175.9000,1
42.4800,-16.7636,172.1862,1
43.9450,-14.0655,169.7573,1
45.4100,-11.9769,160.1000,1
46.8750,-10.1966,154.0769,1
48.3400,-8.6836,148.5000,1
49.8050,-7.3036,138.3850,1
51.2700,-6.1076,136.6000,1
52.7340,-4.9364,126.2344,1
54.1990,-3.6045,124.0000,1
55.6640,-2.1596,113.2912,1
57.1290,-0.9204,110.2000,1
58.5940,0.2813,105.9232,1
60.0590,1.5354,95.8000,1
61.5230,2.9979,95.5869,1
62.9880,4.3652,82.0112,1
64.4530,5.3209,81.9000,1
65.9180,6.1354,75.2445,1
67.3830,6.8488,67.4000,1
68.8480,7.5080,67.4000,1
70.3130,8.1016,57.6182,1
71.7770,8.6095,52.5000,1
73.2420,9.0490,50.6608,1
74.7070,9.4885,39.5268,1
76.1720,9.8108,37.3000,1
77.6370,10.0984,36.4013,1
79.1020,10.3328,26.7909,1
80.5660,10.5444,20.9000,1
82.0310,10.7202,20.9000,1
83.4960,10.8561,14.2467,1
84.9610,10.9733,4.4605,1
86.4260,10.9764,4.2000,1
87.8910,10.9608,1.6976,1
89.3550,10.9022,-7.6720,1
90.8200,10.8108,-11.8000,1
